"","gs_name","gene_symbol","ensembl_gene"
"3563","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000273775"
"3564","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000274036"
"3565","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000274146"
"3566","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000274920"
"3567","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000274948"
"3568","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275288"
"3569","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275486"
"3570","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275545"
"3571","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275659"
"3572","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275717"
"3573","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000275786"
"3574","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000276329"
"3575","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000276379"
"3576","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000276423"
"3577","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000276501"
"3578","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000277175"
"3579","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000277272"
"3580","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000278079"
"3581","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000278368"
"3582","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000278427"
"3583","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000278856"
"3584","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000283729"
"3585","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000283731"
"3586","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000283827"
"3587","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000283954"
"3588","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000284093"
"3589","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000284177"
"3590","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000284342"
"3591","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000284426"
"3592","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL1","ENSG00000284589"
"3593","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000240403"
"3594","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000273735"
"3595","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000273911"
"3596","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000274722"
"3597","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275083"
"3598","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275262"
"3599","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275416"
"3600","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275511"
"3601","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275566"
"3602","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275626"
"3603","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275629"
"3604","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000275838"
"3605","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000276004"
"3606","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000276357"
"3607","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000276424"
"3608","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000276739"
"3609","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000276882"
"3610","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000277181"
"3611","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000277709"
"3612","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000277982"
"3613","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278361"
"3614","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278403"
"3615","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278442"
"3616","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278474"
"3617","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278656"
"3618","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278707"
"3619","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278710"
"3620","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278726"
"3621","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278758"
"3622","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278809"
"3623","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000278850"
"3624","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000283951"
"3625","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000283975"
"3626","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284046"
"3627","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284063"
"3628","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284192"
"3629","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284213"
"3630","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284295"
"3631","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284381"
"3632","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284384"
"3633","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284466"
"3634","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000284528"
"3635","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KIR3DL2","ENSG00000288389"
"3636","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRC1","ENSG00000134545"
"3637","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRC2","ENSG00000205809"
"3638","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRC3","ENSG00000197091"
"3639","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRC3","ENSG00000205810"
"3640","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRD1","ENSG00000134539"
"3641","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KLRK1","ENSG00000213809"
"3642","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KRAS","ENSG00000133703"
"3643","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","LAT","ENSG00000213658"
"3644","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","LCK","ENSG00000182866"
"3645","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","LCP2","ENSG00000043462"
"3646","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MAP2K1","ENSG00000169032"
"3647","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MAP2K2","ENSG00000126934"
"3648","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MAPK1","ENSG00000100030"
"3649","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MAPK3","ENSG00000102882"
"3650","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICA","ENSG00000183214"
"3651","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICA","ENSG00000204520"
"3652","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICA","ENSG00000231225"
"3653","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICA","ENSG00000233051"
"3654","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICA","ENSG00000235233"
"3655","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000204516"
"3656","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000206449"
"3657","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000224378"
"3658","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000227772"
"3659","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000231179"
"3660","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000231372"
"3661","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000234218"
"3662","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","MICB","ENSG00000238289"
"3663","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000189430"
"3664","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000273506"
"3665","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000273535"
"3666","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000273916"
"3667","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000274053"
"3668","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000275156"
"3669","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000275521"
"3670","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000275637"
"3671","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000275822"
"3672","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000276450"
"3673","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000277334"
"3674","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000277442"
"3675","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000277629"
"3676","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000277824"
"3677","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000278025"
"3678","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000278362"
"3679","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000284113"
"3680","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR1","ENSG00000288651"
"3681","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR2","ENSG00000096264"
"3682","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000204475"
"3683","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000206430"
"3684","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000223833"
"3685","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000225211"
"3686","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000236315"
"3687","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000236979"
"3688","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000237103"
"3689","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NCR3","ENSG00000237808"
"3690","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFAT5","ENSG00000102908"
"3691","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFATC1","ENSG00000131196"
"3692","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFATC2","ENSG00000101096"
"3693","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFATC3","ENSG00000072736"
"3694","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFATC4","ENSG00000100968"
"3695","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NFATC4","ENSG00000285485"
"3696","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","NRAS","ENSG00000213281"
"3697","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PAK1","ENSG00000149269"
"3698","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3CA","ENSG00000121879"
"3699","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3CB","ENSG00000051382"
"3700","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3CD","ENSG00000171608"
"3701","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3CG","ENSG00000105851"
"3702","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3R1","ENSG00000145675"
"3703","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3R2","ENSG00000105647"
"3704","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3R3","ENSG00000117461"
"3705","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PIK3R5","ENSG00000141506"
"3706","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PLCG1","ENSG00000124181"
"3707","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PLCG2","ENSG00000197943"
"3708","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PPP3CA","ENSG00000138814"
"3709","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PPP3CB","ENSG00000107758"
"3710","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PPP3CC","ENSG00000120910"
"3711","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PPP3R1","ENSG00000221823"
"3712","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PPP3R2","ENSG00000188386"
"3713","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PRF1","ENSG00000180644"
"3714","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PRKCA","ENSG00000154229"
"3715","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PRKCB","ENSG00000166501"
"3716","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PRKCG","ENSG00000126583"
"3717","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PTK2B","ENSG00000120899"
"3718","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PTPN11","ENSG00000179295"
"3719","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","PTPN6","ENSG00000111679"
"3720","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAC1","ENSG00000136238"
"3721","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAC2","ENSG00000128340"
"3722","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAC3","ENSG00000169750"
"3723","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAET1E","ENSG00000164520"
"3724","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAET1G","ENSG00000203722"
"3725","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAET1L","ENSG00000155918"
"3726","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","RAF1","ENSG00000132155"
"3727","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SH2D1A","ENSG00000183918"
"3728","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SH2D1B","ENSG00000198574"
"3729","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SH3BP2","ENSG00000087266"
"3730","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SHC1","ENSG00000160691"
"3731","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SHC2","ENSG00000129946"
"3732","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SHC3","ENSG00000148082"
"3733","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SHC4","ENSG00000185634"
"3734","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SOS1","ENSG00000115904"
"3735","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SOS2","ENSG00000100485"
"3736","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","SYK","ENSG00000165025"
"3737","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000204490"
"3738","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000206439"
"3739","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000223952"
"3740","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000228321"
"3741","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000228849"
"3742","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000228978"
"3743","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000230108"
"3744","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNF","ENSG00000232810"
"3745","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNFRSF10A","ENSG00000104689"
"3746","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNFRSF10B","ENSG00000120889"
"3747","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNFRSF10C","ENSG00000173535"
"3748","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNFRSF10D","ENSG00000173530"
"3749","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TNFSF10","ENSG00000121858"
"3750","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","TYROBP","ENSG00000011600"
"3751","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","ULBP1","ENSG00000111981"
"3752","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","ULBP2","ENSG00000131015"
"3753","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","ULBP3","ENSG00000131019"
"3754","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","VAV1","ENSG00000141968"
"3755","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","VAV2","ENSG00000160293"
"3756","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","VAV3","ENSG00000134215"
"3757","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","ZAP70","ENSG00000115085"
"3758","KEGG_PROTEASOME","IFNG","ENSG00000111537"
"3759","KEGG_PROTEASOME","POMP","ENSG00000132963"
"3760","KEGG_PROTEASOME","PSMA1","ENSG00000129084"
"3761","KEGG_PROTEASOME","PSMA2","ENSG00000106588"
"3762","KEGG_PROTEASOME","PSMA3","ENSG00000100567"
"3763","KEGG_PROTEASOME","PSMA4","ENSG00000041357"
"3764","KEGG_PROTEASOME","PSMA5","ENSG00000143106"
"3765","KEGG_PROTEASOME","PSMA6","ENSG00000100902"
"3766","KEGG_PROTEASOME","PSMA6P4","ENSG00000271625"
"3767","KEGG_PROTEASOME","PSMA7","ENSG00000101182"
"3768","KEGG_PROTEASOME","PSMA8","ENSG00000154611"
"3769","KEGG_PROTEASOME","PSMB1","ENSG00000008018"
"3770","KEGG_PROTEASOME","PSMB1","ENSG00000281184"
"3771","KEGG_PROTEASOME","PSMB10","ENSG00000205220"
"3772","KEGG_PROTEASOME","PSMB11","ENSG00000222028"
"3773","KEGG_PROTEASOME","PSMB2","ENSG00000126067"
"3774","KEGG_PROTEASOME","PSMB3","ENSG00000275903"
"3775","KEGG_PROTEASOME","PSMB3","ENSG00000277791"
"3776","KEGG_PROTEASOME","PSMB4","ENSG00000159377"
"3777","KEGG_PROTEASOME","PSMB5","ENSG00000100804"
"3778","KEGG_PROTEASOME","PSMB6","ENSG00000142507"
"3779","KEGG_PROTEASOME","PSMB7","ENSG00000136930"
"3780","KEGG_PROTEASOME","PSMB8","ENSG00000204264"
"3781","KEGG_PROTEASOME","PSMB8","ENSG00000206298"
"3782","KEGG_PROTEASOME","PSMB8","ENSG00000226201"
"3783","KEGG_PROTEASOME","PSMB8","ENSG00000230034"
"3784","KEGG_PROTEASOME","PSMB8","ENSG00000230669"
"3785","KEGG_PROTEASOME","PSMB8","ENSG00000231631"
"3786","KEGG_PROTEASOME","PSMB8","ENSG00000235715"
"3787","KEGG_PROTEASOME","PSMB8","ENSG00000236443"
"3788","KEGG_PROTEASOME","PSMB9","ENSG00000239836"
"3789","KEGG_PROTEASOME","PSMB9","ENSG00000240065"
"3790","KEGG_PROTEASOME","PSMB9","ENSG00000240118"
"3791","KEGG_PROTEASOME","PSMB9","ENSG00000240508"
"3792","KEGG_PROTEASOME","PSMB9","ENSG00000242711"
"3793","KEGG_PROTEASOME","PSMB9","ENSG00000243067"
"3794","KEGG_PROTEASOME","PSMB9","ENSG00000243594"
"3795","KEGG_PROTEASOME","PSMB9","ENSG00000243958"
"3796","KEGG_PROTEASOME","PSMC1","ENSG00000100764"
"3797","KEGG_PROTEASOME","PSMC1P4","ENSG00000248781"
"3798","KEGG_PROTEASOME","PSMC2","ENSG00000161057"
"3799","KEGG_PROTEASOME","PSMC3","ENSG00000165916"
"3800","KEGG_PROTEASOME","PSMC4","ENSG00000013275"
"3801","KEGG_PROTEASOME","PSMC4","ENSG00000281221"
"3802","KEGG_PROTEASOME","PSMC5","ENSG00000087191"
"3803","KEGG_PROTEASOME","PSMC6","ENSG00000100519"
"3804","KEGG_PROTEASOME","PSMD1","ENSG00000173692"
"3805","KEGG_PROTEASOME","PSMD11","ENSG00000108671"
"3806","KEGG_PROTEASOME","PSMD12","ENSG00000197170"
"3807","KEGG_PROTEASOME","PSMD13","ENSG00000185627"
"3808","KEGG_PROTEASOME","PSMD14","ENSG00000115233"
"3809","KEGG_PROTEASOME","PSMD2","ENSG00000175166"
"3810","KEGG_PROTEASOME","PSMD3","ENSG00000108344"
"3811","KEGG_PROTEASOME","PSMD4","ENSG00000159352"
"3812","KEGG_PROTEASOME","PSMD6","ENSG00000163636"
"3813","KEGG_PROTEASOME","PSMD7","ENSG00000103035"
"3814","KEGG_PROTEASOME","PSMD8","ENSG00000099341"
"3815","KEGG_PROTEASOME","PSME1","ENSG00000092010"
"3816","KEGG_PROTEASOME","PSME1","ENSG00000284916"
"3817","KEGG_PROTEASOME","PSME2","ENSG00000100911"
"3818","KEGG_PROTEASOME","PSME2","ENSG00000284889"
"3819","KEGG_PROTEASOME","PSME3","ENSG00000131467"
"3820","KEGG_PROTEASOME","PSME4","ENSG00000068878"
"3821","KEGG_PROTEASOME","PSMF1","ENSG00000125818"
"3822","KEGG_PROTEASOME","SEM1","ENSG00000127922"
"3823","KEGG_REGULATION_OF_AUTOPHAGY","ATG12","ENSG00000145782"
"3824","KEGG_REGULATION_OF_AUTOPHAGY","ATG3","ENSG00000144848"
"3825","KEGG_REGULATION_OF_AUTOPHAGY","ATG4A","ENSG00000101844"
"3826","KEGG_REGULATION_OF_AUTOPHAGY","ATG4B","ENSG00000168397"
"3827","KEGG_REGULATION_OF_AUTOPHAGY","ATG4C","ENSG00000125703"
"3828","KEGG_REGULATION_OF_AUTOPHAGY","ATG4D","ENSG00000130734"
"3829","KEGG_REGULATION_OF_AUTOPHAGY","ATG5","ENSG00000057663"
"3830","KEGG_REGULATION_OF_AUTOPHAGY","ATG7","ENSG00000197548"
"3831","KEGG_REGULATION_OF_AUTOPHAGY","BECN1","ENSG00000126581"
"3832","KEGG_REGULATION_OF_AUTOPHAGY","BECN2","ENSG00000196289"
